PRODUCCION;PROD_ACUMULADA;RECHAZO_TOTAL;RECHAZO_CAJA_MANGA;RECHAZO_LINEA;RECUP_PROCESO;RECUP_TRADICIONAL;PRODUCT_PROCESO;PRODUCT_TOTAL;COSTO_PROY_ACTUAL;TIPO_PRODUCTO;AB_RECUPERADO;RPS;DISPON_REFERENCIAL;PERDIDAS_EQUIPOS;PERDIDAS_PROCESO;INGRESO_ACIDULACION;SET_POINT_ACIDULACION;CANTIDAD_LF;CANT_TOTAL_LF_DIEMME;CANTIDAD_LF_DIEMME_1;PORC_CANT_LF_DIEMME_1;CANTIDAD_LF_DIEMME_2;PORC_CANT_LF_DIEMME_2;CONSU_PULPA_DIEMME_1;CONSU_PULPA_DIEMME_2;CANTIDAD_LF_HOESCH;N_FILTRADAS_DIEMME;N_FILTRADAS_HOESCH;LF_BAJADO;PORC_CARGA_DIEMME;PORC_APORTE_AM_DIEMME;M3_FILTRADA_DIEMME;M3_FILTRADA_HOESCH;B2O3_AM_INGRESO_RX;LEY_ULEXITA;ULEXITA_DIARIA;ACIDO_SULFU_DIARIO;FACT_DESV_PESOMETRO;PORC_CARGA_PNNEVIS;PORC_ENVASADO_H4;REC_PROCESO_ACUM;REC_TRADICIONAL_ACUM;FILTRADAS_DMM_1;FILTRADAS_DMM_2;PROD_ACUMULADA_MES;PROD_ACUMULADA_TOTAL;PROMEDIO_D1;PROMEDIO_D2;PROM_TOTAL_DIEMME;PROMEDIO_HOESCH;CONSUMO_AGUA_DIA;PORC_PRODUCCION_SACOS
318,935;4583,334;33,910;25,500;10,263;0,747;0,752;105,580;114,899;592,900;Estándar ;44,321;11,000;0,908;0,246;0,754;30,048;30,000;2864,400;1616,522;1199,020;0,742;417,502;0,258;1614,000;562,000;1248,000;31,000;40,000;2864,400;0,564;0,287;52,146;31,200;57,410;16,710;1363,370;204,200;0,757;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
263,902;4583,334;30,800;18,500;10,263;0,795;0,752;113,940;114,899;594,500;Estándar ;44,321;11,000;0,688;0,838;0,162;29,843;30,000;2063,600;1070,125;840,642;0,786;229,483;0,214;1055,000;288,000;993,000;18,000;31,000;2171,400;0,519;0,185;59,451;32,032;60,640;16,670;1051,690;139,060;0,813;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
281,350;4583,334;20,800;19,275;10,263;0,726;0,752;102,010;114,899;595,100;Estándar ;44,321;11,000;0,847;0,416;0,584;25,698;30,000;2779,700;1625,391;1109,916;0,683;515,475;0,317;1518,000;705,000;1154,000;29,000;35,000;2671,900;0,585;0,256;56,048;32,971;59,220;16,200;1305,270;191,920;0,779;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
339,360;4583,334;28,800;41,100;10,263;0,757;0,752;103,580;114,899;595,100;Estándar ;44,321;11,000;0,954;0,559;1,000;26,244;30,000;3010,700;2117,660;1031,681;0,487;1085,979;0,513;1330,000;1400,000;893,000;34,000;27,000;3010,700;0,703;0,256;62,284;33,074;58,820;16,620;1396,330;209,150;0,772;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
325,856;4583,334;32,780;34,300;10,263;0,736;0,752;104,650;114,899;595,100;Estándar ;44,321;11,000;0,910;0,225;0,775;26,542;30,000;2872,100;2020,614;935,234;0,463;1085,380;0,537;1252,000;1453,000;851,000;36,000;29,000;2872,100;0,704;0,275;56,128;29,345;58,590;16,660;1380,440;202,740;0,774;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
348,396;4583,334;45,896;29,200;10,263;0,741;0,752;110,370;114,899;595,100;Estándar ;44,321;11,000;0,915;0,269;0,731;26,927;30,000;2887,500;2013,338;969,120;0,481;1044,218;0,519;1355,000;1460,000;874,000;39,000;29,000;2887,500;0,697;0,297;51,624;30,138;42,510;16,970;1427,890;221,190;0,780;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
328,270;4583,334;38,470;38,470;10,263;0,731;0,752;112,740;114,899;594,800;Estándar ;44,321;11,000;0,852;0,580;0,420;28,014;30,000;2687,300;1442,216;837,437;0,581;604,779;0,419;1249,000;902,000;1245,000;32,000;43,000;2687,300;0,537;0,257;45,069;28,953;58,830;16,820;1387,050;208,400;0,766;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
290,740;4583,334;32,390;27,400;10,263;0,699;0,752;101,470;114,899;545,669;Estándar ;44,321;11,000;0,857;0,383;0,617;31,846;30,000;2702,700;1863,845;870,433;0,467;993,412;0,533;1182,000;1349,000;839,000;35,000;27,000;2702,700;0,690;0,305;53,253;31,074;60,220;16,730;1321,160;197,720;0,767;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
302,099;4583,334;17,600;12,000;10,263;0,684;0,752;109,260;114,899;545,669;Estándar/LCD;44,321;11,000;0,845;0,528;0,472;37,077;40,000;2664,200;2102,309;864,187;0,411;1238,122;0,589;1211,000;1735,000;562,000;39,000;18,000;2664,200;0,789;0,346;53,905;31,222;54,700;16,150;1482,730;199,790;0,860;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
283,800;4583,334;14,900;4,175;10,263;0,712;0,752;97,510;114,899;545,669;Estándar/LCD;44,321;11,000;0,923;0,125;0,875;36,427;30,000;2879,800;2181,384;842,433;0,386;1338,951;0,614;1074,000;1707,000;698,000;34,000;19,000;2910,600;0,757;0,326;64,158;36,737;56,850;16,780;1337,600;204,060;0,785;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
327,994;4583,334;35,800;20,700;10,263;0,757;0,752;106,660;114,899;545,669;Estándar ;44,321;11,000;0,952;0,559;1,000;25,207;30,000;3018,400;2182,738;743,156;0,340;1439,582;0,660;986,000;1910,000;836,000;36,000;23,000;3003,000;0,723;0,326;60,632;36,348;60,220;16,350;1457,510;191,080;0,844;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
330,552;4583,334;36,137;27,300;10,263;0,758;0,752;103,710;114,899;545,669;Estándar ;44,321;11,000;0,940;0,065;0,935;25,937;30,000;2964,500;1956,023;648,327;0,331;1307,696;0,669;822,000;1658,000;1008,000;31,000;31,000;2964,500;0,660;0,294;63,098;32,516;60,070;16,870;1353,900;188,720;0,811;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
323,000;4583,334;38,800;22,000;10,263;0,737;0,752;105,080;114,899;545,669;Estándar ;44,321;11,000;0,908;0,241;0,759;25,844;30,000;2802,800;1752,851;622,852;0,355;1129,999;0,645;829,000;1504,000;1050,000;32,000;31,000;2864,400;0,625;0,298;54,777;33,871;58,540;16,550;1390,150;188,810;0,828;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
333,870;4583,334;55,270;35,200;10,263;0,919;0,752;120,770;114,899;545,669;Estándar ;44,321;11,000;0,813;0,903;0,097;26,506;30,000;2340,800;1031,400;466,347;0,452;565,053;0,548;652,000;790,000;1309,000;22,000;40,000;2564,100;0,441;0,248;46,882;32,725;58,390;16,810;1128,940;148,580;0,807;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
217,200;4583,334;19,700;35,200;10,263;0,608;0,752;78,600;114,899;545,669;Estándar/GI;44,321;11,000;0,801;0,341;0,659;22,045;30,000;2525,600;1997,504;739,375;0,370;1258,129;0,630;992,000;1688,000;528,000;35,000;18,000;2525,600;0,791;0,383;57,072;29,333;63,040;16,380;1121,630;160,220;0,761;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
309,800;4583,334;38,800;53,000;10,263;0,769;0,752;102,150;114,899;545,669;Estándar/GI;44,321;11,000;0,906;0,224;0,776;24,804;30,000;2856,700;2095,105;740,381;0,353;1354,724;0,647;981,000;1795,000;762,000;35,000;22,000;2856,700;0,733;0,360;59,860;34,636;60,540;16,560;1289,800;178,590;0,734;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
332,275;4583,334;44,300;32,900;10,263;0,750;0,752;102,120;114,899;607,600;Estándar/GI;44,321;11,000;0,932;0,100;0,900;25,347;30,000;2941,400;2141,301;773,539;0,361;1367,762;0,639;1031,000;1823,000;800,000;36,000;23,000;2941,400;0,728;0,351;59,481;34,783;60,400;16,700;1349,650;185,710;0,757;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
336,025;4583,334;46,900;25,575;10,263;0,848;0,752;108,450;114,899;602,400;Estándar ;44,321;11,000;0,928;0,170;0,830;24,688;32,000;2872,100;2021,141;707,221;0,350;1313,920;0,650;992,000;1843,000;851,000;36,000;23,000;2926,000;0,704;0,376;56,143;37,000;59,200;16,460;1241,480;182,000;0,740;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
273,575;4583,334;26,550;20,375;10,263;0,725;0,752;103,970;114,899;545,669;Estándar/GI;44,321;11,000;0,801;0,547;0,453;29,792;37,000;2641,100;2003,305;970,411;0,484;1032,894;0,516;1522,000;1620,000;338,000;39,000;10,000;2525,600;0,759;0,410;51,367;33,800;61,620;16,430;1241,180;172,460;0,706;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
226,450;4583,334;20,500;24,175;10,263;0,771;0,752;104,170;114,899;545,669;Estándar/GI;44,321;11,000;0,632;0,767;0,233;30,129;37,000;1994,300;1743,859;810,578;0,465;933,281;0,535;1090,000;1255,000;250,000;29,000;6,000;1994,300;0,874;0,388;60,133;41,667;65,530;17,090;887,600;124,450;0,673;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
316,625;4583,334;33,300;32,450;10,263;0,794;0,752;109,610;114,899;545,669;Estándar/GI;44,321;11,000;0,862;0,485;0,515;32,481;38,000;2718,100;1957,035;873,794;0,446;1083,241;0,554;1189,000;1474,000;761,000;34,000;23,000;2718,100;0,720;0,358;57,560;33,087;59,560;16,510;1280,070;173,650;0,736;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
308,700;4583,334;44,200;17,290;10,263;0,767;0,752;104,930;114,899;622,100;Estándar/GI;44,321;11,000;0,862;0,411;0,589;33,408;38,000;2718,100;1929,072;752,036;0,390;1177,036;0,610;1044,000;1634,000;789,000;34,000;22,000;2718,100;0,710;0,331;56,737;35,864;61,280;16,730;1252,090;175,830;0,734;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
305,975;4583,334;29,300;22,425;10,263;0,754;0,752;103,570;114,899;608,800;Estándar/GI;44,321;11,000;0,886;0,314;0,686;32,849;38,000;2795,100;2110,635;773,034;0,366;1337,601;0,634;1042,000;1803,000;684,000;34,000;17,000;2795,100;0,755;0,312;62,078;40,235;60,330;18,510;1168,610;177,510;0,771;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
314,570;4583,334;42,970;23,100;10,263;0,783;0,752;111,480;114,899;545,669;GI;44,321;11,000;0,823;0,623;0,377;30,994;33,000;2594,900;1925,668;816,610;0,424;1109,058;0,576;1237,000;1680,000;669,000;38,000;11,000;2594,900;0,742;0,366;50,675;60,818;61,830;18,490;1124,980;175,520;0,823;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
319,207;4583,334;37,582;24,200;10,263;0,761;0,752;104,680;114,899;545,669;GI;44,321;11,000;0,893;0,298;0,702;28,909;30,000;2818,200;2058,691;818,380;0,398;1240,311;0,602;1092,000;1655,000;760,000;35,000;20,000;2818,200;0,730;0,319;58,820;38,000;60,500;18,840;1158,210;184,150;0,835;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
336,065;4583,334;25,660;31,800;10,263;0,766;0,752;106,570;114,899;545,669;Estándar/GI;44,321;11,000;0,908;0,257;0,743;29,255;30,000;2864,400;2102,064;847,722;0,403;1254,342;0,597;1180,000;1746,000;762,000;38,000;19,000;2864,400;0,734;0,310;55,317;40,105;59,430;18,160;1235,330;199,860;0,808;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
320,431;4583,334;50,006;26,400;10,263;0,782;0,752;108,180;114,899;545,669;Estándar ;44,321;11,000;0,862;0,460;0,540;29,711;30,000;2718,100;2004,129;869,091;0,434;1135,038;0,566;1232,000;1609,000;714,000;37,000;18,000;2718,100;0,737;0,347;54,166;39,667;60,930;17,970;1177,430;195,530;0,821;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
323,250;4583,334;48,600;33,700;10,263;0,787;0,752;106,150;114,899;545,669;Estándar ;44,321;11,000;0,923;0,178;0,822;28,433;30,000;2910,600;2029,189;765,396;0,377;1263,793;0,623;1032,000;1704,000;881,000;34,000;24,000;2910,600;0,697;0,324;59,682;36,708;60,970;17,860;1237,550;188,790;0,849;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
325,795;4583,334;32,795;47,640;10,263;0,786;0,752;104,740;114,899;545,669;Estándar ;44,321;11,000;0,903;0,259;0,741;28,072;30,000;2849,000;1891,030;554,013;0,293;1337,017;0,707;750,000;1810,000;958,000;31,000;24,000;2849,000;0,664;0,283;61,001;39,917;60,630;18,120;1180,600;189,150;0,851;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
342,184;4583,334;35,177;27,887;10,263;0,827;0,752;114,090;114,899;545,669;Estándar ;44,321;11,000;0,920;0,309;0,691;28,934;30,000;2979,800;2488,402;1366,121;0,549;1122,281;0,451;1776,000;1459,000;391,000;37,000;10,000;2902,900;0,835;0,308;67,254;39,100;62,650;19,250;1171,490;195,640;0,838;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
334,606;4583,334;25,400;18,300;10,263;0,761;0,752;108,330;114,899;545,669;Estándar ;44,321;11,000;0,937;0,102;0,898;28,055;30,000;2979,900;2276,859;1162,571;0,511;1114,288;0,489;1541,000;1477,000;703,000;38,000;20,000;2956,800;0,764;0,281;59,917;35,150;58,470;18,400;1287,480;209,460;0,800;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
323,121;4583,334;19,840;31,700;10,263;0,734;0,752;106,840;114,899;545,669;Estándar/LCD;44,321;11,000;0,874;0,399;0,601;27,927;30,000;2756,600;1962,792;1088,044;0,554;874,748;0,446;1413,000;1136,000;794,000;33,000;24,000;2756,600;0,712;0,268;59,479;33,083;57,070;19,410;1164,260;197,750;0,748;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
343,804;4583,334;27,960;24,450;10,263;0,719;0,752;112,260;114,899;545,669;Estándar ;44,321;11,000;0,906;0,360;0,640;27,632;30,000;2856,700;1616,480;991,616;0,613;624,864;0,387;1433,000;903,000;1240,000;31,000;38,000;2856,700;0,566;0,271;52,145;32,632;55,730;18,590;1350,830;219,490;0,769;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
166,765;4583,334;18,715;14,300;10,263;0,724;0,752;113,150;114,899;545,669;Estándar ;44,321;11,000;0,427;0,939;0,061;33,981;30,000;1339,800;1264,800;571,825;0,452;692,975;0,548;826,000;1001,000;75,000;22,000;1,000;1347,500;0,944;0,260;57,491;75,000;59,580;18,830;629,650;104,250;0,800;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
158,480;4583,334;12,000;24,675;10,263;0,664;0,752;89,870;114,899;545,669;Estándar ;44,321;11,000;0,493;0,775;0,225;38,554;30,000;1747,900;1558,049;639,981;0,411;918,068;0,589;840,000;1205,000;190,000;24,000;6,000;1555,400;0,891;0,380;64,919;31,667;60,370;18,000;685,680;118,110;0,467;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
312,645;4583,334;24,320;14,200;10,263;0,735;0,752;107,530;114,899;545,669;Estándar/LCD;44,321;11,000;0,886;0,365;0,635;35,851;39,040;2795,100;2086,535;1122,927;0,538;963,608;0,462;1459,000;1252,000;709,000;33,000;18,000;2795,100;0,746;0,299;63,228;39,389;58,260;17,660;1303,150;183,330;0,840;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
147,900;4583,334;6,000;15,400;10,263;0,408;0,752;92,700;114,899;545,669;Estándar ;44,321;11,000;0,496;0,788;0,212;23,743;30,000;1850,300;1051,687;775,911;0,738;275,776;0,262;1328,000;472,000;799,000;25,000;23,000;1563,100;0,568;0,244;42,067;34,739;56,950;18,250;1097,070;168,960;0,818;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
303,000;4583,334;9,900;30,800;10,263;0,794;0,752;108,140;114,899;696,200;Estándar ;44,321;11,000;0,859;0,467;0,533;24,727;30,000;2718,100;2303,761;945,152;0,410;1358,609;0,590;1255,000;1804,000;414,000;37,000;10,000;2710,400;0,848;0,343;62,264;41,400;61,600;18,400;1130,130;175,740;0,811;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
308,700;4583,334;9,400;20,400;10,263;0,783;0,752;105,810;114,899;544,800;Estándar ;44,321;11,000;0,879;0,367;0,633;22,508;30,000;2772,000;2275,100;953,062;0,419;1322,038;0,581;1276,000;1770,000;497,000;36,000;11,000;2772,000;0,821;0,323;63,197;45,182;62,820;18,250;1155,190;179,120;0,907;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
316,650;4583,334;12,650;15,100;10,263;0,804;0,752;111,730;114,899;544,800;Estándar ;44,321;11,000;0,864;0,520;0,480;26,198;30,000;2725,800;2341,213;914,195;0,390;1427,018;0,610;1173,000;1831,000;385,000;36,000;11,000;2725,800;0,859;0,327;65,034;35,000;60,540;17,570;1214,030;180,900;0,930;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
290,805;4583,334;9,780;32,900;10,263;0,733;0,752;103,030;114,899;561,700;Estándar ;44,321;11,000;0,837;0,453;0,547;25,802;30,000;2641,100;1985,466;758,445;0,382;1227,021;0,618;1078,000;1744,000;656,000;35,000;17,000;2641,100;0,752;0,357;56,728;38,588;59,830;17,590;1187,840;192,780;0,860;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
309,334;4583,334;6,160;19,528;10,263;0,789;0,752;101,410;114,899;542,500;Estándar ;44,321;11,000;0,915;0,177;0,823;26,406;30,000;2887,500;2147,017;865,329;0,403;1281,688;0,597;1141,000;1690,000;740,000;32,000;18,000;2887,500;0,744;0,298;67,094;41,111;61,830;18,110;1154,040;177,280;0,913;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
325,394;4583,334;8,712;14,200;10,263;0,798;0,752;109,880;114,899;536,500;Estándar ;44,321;11,000;0,901;0,339;0,661;28,270;31,000;2833,600;2063,968;776,384;0,376;1287,584;0,624;972,000;1612,000;770,000;30,000;19,000;2841,300;0,728;0,288;68,799;40,526;56,510;18,380;1198,380;184,740;0,884;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
315,925;4583,334;28,225;22,350;10,263;0,749;0,752;104,280;114,899;538,100;Estándar ;44,321;11,000;0,920;0,175;0,825;30,612;32,400;2902,900;1965,497;864,441;0,440;1101,056;0,560;1191,000;1517,000;937,000;33,000;21,000;2902,900;0,677;0,416;59,561;44,619;55,850;18,530;1227,670;203,340;0,784;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
328,430;4583,334;28,225;17,500;10,263;0,777;0,752;108,900;114,899;343,170;Estándar ;44,321;11,000;0,908;0,287;0,713;30,360;33,000;2872,100;1821,598;371,472;0,204;1450,126;0,796;509,000;1987,000;1051,000;30,000;25,000;2864,400;0,634;0,346;60,720;42,040;60,770;18,060;1252,060;198,980;0,826;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
315,425;4583,334;28,225;14,300;10,263;0,810;0,752;113,680;114,899;343,170;Estándar ;44,321;11,000;0,840;0,634;0,366;29,809;32,000;2602,600;1928,430;764,123;0,396;1164,307;0,604;1012,000;1542,000;674,000;30,000;17,000;2648,800;0,741;0,353;64,281;39,647;59,270;17,350;1206,580;168,860;0,904;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
302,000;4583,334;28,225;16,250;10,263;0,753;0,752;106,640;114,899;343,170;Estándar ;44,321;11,000;0,849;0,471;0,529;30,499;32,000;2725,800;1664,694;571,011;0,343;1093,683;0,657;756,000;1448,000;1061,000;26,000;27,000;2679,600;0,611;0,342;64,027;39,296;58,220;18,370;1163,470;191,080;0,808;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
273,200;4583,334;28,225;27,907;10,263;0,775;0,752;98,780;114,899;540,200;Estándar ;44,321;11,000;0,854;0,363;0,637;28,538;34,000;2695,000;1682,701;514,222;0,306;1168,479;0,694;672,000;1527,000;1012,000;25,000;28,000;2695,000;0,624;0,271;67,308;36,143;58,830;17,870;1082,510;168,210;0,817;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
289,550;4583,334;28,225;11,400;10,263;0,779;0,752;111,150;114,899;541,200;Estándar/ABK;44,321;11,000;0,810;0,641;0,359;27,741;34,000;2548,700;1322,247;602,758;0,456;719,489;0,544;852,000;1017,000;1226,000;24,000;32,000;2556,400;0,519;0,247;55,094;38,313;60,120;17,540;1171,860;174,420;0,846;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
274,615;4583,334;28,225;28,250;10,263;0,822;0,752;107,080;114,899;542,900;Estándar/ABK;44,321;11,000;0,774;0,638;0,362;28,359;34,000;2448,600;1779,151;611,238;0,344;1167,913;0,656;829,000;1584,000;669,000;27,000;27,000;2440,900;0,727;0,305;65,894;24,778;60,620;18,460;969,270;158,990;0,904;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
58,825;4583,334;28,225;13,125;10,263;0,401;0,752;64,740;114,899;556,400;Estándar ;44,321;11,000;0,288;0,829;0,171;16,883;34,000;1185,800;1124,826;602,097;0,535;522,729;0,465;880,000;764,000;61,000;19,000;2,000;908,600;0,949;0,434;59,201;30,500;69,100;17,690;467,130;92,580;0,773;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
318,159;4583,334;28,225;14,300;10,263;0,838;0,752;107,620;114,899;556,400;Estándar ;44,321;11,000;0,898;0,315;0,685;30,414;34,000;2833,000;2575,299;1257,115;0,488;1318,184;0,512;1688,000;1770,000;258,000;39,000;8,000;2833,600;0,909;0,396;66,033;32,250;59,820;17,690;1158,290;158,350;0,907;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
314,407;4583,334;28,225;10,900;10,263;0,810;0,752;106,050;114,899;556,400;Estándar ;44,321;11,000;0,901;0,284;0,716;30,370;34,000;2841,300;2388,597;1105,679;0,463;1282,918;0,537;1204,000;1397,000;453,000;30,000;18,000;2841,300;0,841;0,282;79,620;25,167;57,670;18,370;1140,450;178,390;0,883;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
271,787;4583,334;28,225;8,800;10,263;0,734;0,752;104,910;114,899;558,700;Estándar ;44,321;11,000;0,808;0,545;0,455;30,804;34,800;2548,700;1972,650;940,601;0,477;1032,049;0,523;1296,000;1422,000;576,000;35,000;15,000;2548,700;0,774;0,308;56,361;38,400;60,520;18,280;1121,570;192,570;0,810;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
306,217;4583,334;28,225;10,900;10,263;0,816;0,752;114,150;114,899;557,500;Estándar ;44,321;11,000;0,820;0,688;0,312;31,920;36,000;2587,200;2108,990;1168,838;0,554;940,152;0,446;1472,000;1184,000;479,000;32,000;12,000;2587,200;0,815;0,297;65,906;39,917;59,750;18,490;1101,630;176,340;0,864;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
330,150;4583,334;28,225;9,825;10,263;0,794;0,752;118,860;114,899;555,200;Estándar ;44,321;11,000;0,854;0,769;0,231;33,917;36,000;2695,000;2037,356;937,347;0,460;1100,009;0,540;1262,000;1481,000;658,000;34,000;16,000;2695,000;0,756;0,292;59,922;41,125;57,940;18,520;1226,240;189,600;0,856;0,594;0,898;0,726;0,739;18,000;18,000;112,359;114,216;18,632;17,929;36,558;20,527;1177,477;0,718
